112.215.66.75 - - [13/Mar/2015:00:11:54 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 78 "http://baittauhied.com/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/02/Untitled1.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/plugins/slider-image/Front_images/arrows/arrows.simple.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:41:59 +0000] "POST /wp-cron.php?doing_wp_cron=1426282918.3119120597839355468750 HTTP/1.0" 499 0 "-" "WordPress/4.1.1; http://baittauhied.com"
180.76.5.167 - - [13/Mar/2015:21:41:59 +0000] "GET /?p=7 HTTP/1.1" 301 5 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 200 43791 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:00 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
180.76.6.59 - - [13/Mar/2015:21:42:00 +0000] "GET /gallery/ HTTP/1.1" 200 7485 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
128.199.122.79 - - [13/Mar/2015:21:42:02 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:02 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:02 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:02 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:02 +0000] "GET /wp-content/plugins/slider-image/Front_images/loading/loading.gif HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:02 +0000] "GET /wp-content/uploads/2015/02/Untitled6.png HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:02 +0000] "GET /wp-content/uploads/2015/02/Untitled4.png HTTP/1.1" 200 76612 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:03 +0000] "GET /wp-content/uploads/2015/02/Untitled2.png HTTP/1.1" 500 186 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:03 +0000] "GET /wp-content/uploads/2015/02/Untitled1.png HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:03 +0000] "GET /wp-content/uploads/2015/02/Untitled7.png HTTP/1.1" 200 70793 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:04 +0000] "GET /wp-content/uploads/2015/02/Untitled10.png HTTP/1.1" 500 186 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:04 +0000] "GET /wp-content/uploads/2015/02/Untitled5.png HTTP/1.1" 200 31803 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:04 +0000] "GET /wp-content/uploads/2015/02/Untitled9.png HTTP/1.1" 500 186 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:05 +0000] "GET /wp-content/uploads/2015/02/Untitled8.png HTTP/1.1" 500 186 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:05 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 200 41960 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:05 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:05 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:05 +0000] "GET /wp-content/plugins/slider-image/Front_images/arrows/arrows.simple.png HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:21:42:05 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/gallery/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.23 - - [13/Mar/2015:22:22:19 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.40 - - [13/Mar/2015:22:22:19 +0000] "GET / HTTP/1.1" 301 5 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:22:22:20 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
180.76.5.150 - - [13/Mar/2015:22:24:19 +0000] "GET /feed/ HTTP/1.1" 200 463 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
112.215.66.79 - - [13/Mar/2015:22:37:12 +0000] "GET / HTTP/1.1" 200 5550 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
112.215.66.70 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 200 695 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.76 - - [13/Mar/2015:22:37:12 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 200 13585 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.76 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 200 19238 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.69 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 200 4640 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.78 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 200 33221 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.71 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 7200 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/plugins/slider-image/Front_images/loading/loading.gif HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/03/PONPESLOG1.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_081901.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_081828.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/02/Untitled6.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_083607.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/02/Untitled1.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/plugins/slider-image/Front_images/arrows/arrows.simple.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/wp-content/themes/catch-flames/style.css?ver=4.1.1" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
112.215.66.71 - - [13/Mar/2015:22:37:13 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 200 3673 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.74 - - [13/Mar/2015:22:37:14 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 200 3518 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.75 - - [13/Mar/2015:22:37:14 +0000] "GET /_.pagespeed.jo.R7rWa1-amL.js HTTP/1.1" 200 3168 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.79 - - [13/Mar/2015:22:37:14 +0000] "GET /_.pagespeed.co.sfIuKZ_xz-.css HTTP/1.1" 200 6783 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.73 - - [13/Mar/2015:22:37:15 +0000] "GET /_.pagespeed.jo.HiUYRiS92M.js HTTP/1.1" 200 5640 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.68 - - [13/Mar/2015:22:37:17 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 200 1615 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.78 - - [13/Mar/2015:22:37:17 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 200 8787 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.77 - - [13/Mar/2015:22:37:17 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 200 1056 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.74 - - [13/Mar/2015:22:37:46 +0000] "GET /wp-content/plugins/slider-image/Front_images/loading/loading.gif HTTP/1.1" 200 9516 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.71 - - [13/Mar/2015:22:37:46 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_081901.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.71 - - [13/Mar/2015:22:37:46 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.69 - - [13/Mar/2015:22:37:46 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_083607.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.69 - - [13/Mar/2015:22:37:46 +0000] "GET /wp-content/uploads/2015/02/Untitled6.png HTTP/1.1" 200 86404 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.73 - - [13/Mar/2015:22:37:46 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.76 - - [13/Mar/2015:22:37:46 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 200 41960 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.76 - - [13/Mar/2015:22:37:46 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.76 - - [13/Mar/2015:22:37:47 +0000] "GET /wp-content/uploads/2015/02/07_-_Assalamu_Alayka.ogg HTTP/1.1" 304 0 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.70 - - [13/Mar/2015:22:37:47 +0000] "GET /wp-content/uploads/2015/03/PONPESLOG1.png HTTP/1.1" 200 67527 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.76 - - [13/Mar/2015:22:37:47 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_081828.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.77 - - [13/Mar/2015:22:37:47 +0000] "GET /wp-content/uploads/2015/02/07_-_Assalamu_Alayka.ogg HTTP/1.1" 304 0 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.71 - - [13/Mar/2015:22:37:47 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 200 22017 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.74 - - [13/Mar/2015:22:37:48 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 200 5895 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.77 - - [13/Mar/2015:22:37:48 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 200 25077 "http://baittauhied.com/wp-content/themes/catch-flames/style.css?ver=4.1.1" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.76 - - [13/Mar/2015:22:37:50 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.73 - - [13/Mar/2015:22:37:57 +0000] "GET / HTTP/1.1" 200 8832 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.69 - - [13/Mar/2015:22:37:57 +0000] "GET /A._,Mco.sfIuKZ_xz-.css.pagespeed.cf.kYT4TEdqlE.css HTTP/1.1" 200 5394 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.77 - - [13/Mar/2015:22:37:57 +0000] "GET /_,Mjo.j8deNV0yR5.js.pagespeed.jm.UIQSph_9Wn.js HTTP/1.1" 200 3161 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.71 - - [13/Mar/2015:22:37:57 +0000] "GET /_,Mjo.HiUYRiS92M.js+wp-content,_themes,_catch-flames,_js,_fitvids.min.js,qver==20130324+wp-content,_themes,_catch-flames,_js,_jquery.waypoints.min.js,qver==3.1.1+wp-content,_themes,_catch-flames,_js,_catchflames-custom.min.js,qver==20140823.pagespeed.jc.ewjqw-JK1q.js HTTP/1.1" 200 7258 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
112.215.66.76 - - [13/Mar/2015:22:37:57 +0000] "GET /wp-content/themes/catch-flames/css/A.responsive.css,qver=4.1.1.pagespeed.cf.FJifwocOaY.css HTTP/1.1" 200 4640 "http://baittauhied.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
